account_id,customer_id,branch_id,account_type,account_status,customer_segment,currency,opening_balance,current_balance,interest_rate,opened_at,credit_limit,overdraft_limit
ACC000000246,C0000868,BR004,Fixed Deposit,Inactive,Retail,USD,2006.92,2006.92,4.52,2026-05-07,,
ACC000000247,C0000880,BR001,Fixed Deposit,Active,Premium,USD,5438.27,5438.27,3.16,2025-12-08,,
ACC000000248,C0000343,BR008,Money Market,Active,Retail,USD,478.04,478.04,2.71,2026-04-21,,
ACC000000249,C0001797,BR004,Money Market,Active,Business,USD,47717.6,47717.6,1.86,2025-07-01,,
ACC000000250,C0000661,BR002,Savings,Active,Retail,USD,4544.4,4544.4,1.81,2025-12-12,,
ACC000000251,C0000762,BR001,Fixed Deposit,Active,Business,USD,51376.75,51376.75,3.03,2024-11-06,,
ACC000000252,C0000674,BR001,Money Market,Inactive,Retail,EUR,8193.98,8193.98,2.62,2026-01-11,,
ACC000000253,C0000790,BR002,Savings,Active,Premium,USD,3130.11,3130.11,1.06,2024-06-20,,
ACC000000254,C0001245,BR010,Checking,Active,Retail,USD,1786.32,1786.32,0.04,2025-08-03,,2176.03
ACC000000255,C0001666,BR002,Savings,Active,Premium,USD,3818.48,3818.48,0.59,2025-06-01,,
ACC000000256,C0000563,BR002,Checking,Active,Retail,USD,2600.95,2600.95,0.03,2026-01-04,,1182.11
ACC000000257,C0000044,BR002,Money Market,Pending Review,Retail,EUR,4389.13,4389.13,2.07,2025-10-15,,
ACC000000258,C0001724,BR012,Checking,Frozen,Business,EUR,36137.48,36137.48,0.01,2025-12-25,,3223.88
ACC000000259,C0000143,BR003,Current,Active,Retail,USD,133.73,133.73,0.02,2026-03-28,20317.04,2782.25
ACC000000260,C0000642,BR003,Checking,Active,Retail,USD,2206.03,2206.03,0.03,2026-03-17,,4243.36
ACC000000261,C0001981,BR009,Fixed Deposit,Closed,Premium,USD,20676.2,20676.2,3.56,2024-05-25,,
ACC000000262,C0001691,BR001,Checking,Pending Review,Retail,EUR,2708.89,2708.89,0.04,2025-12-19,,1131.71
ACC000000263,C0000181,BR001,Fixed Deposit,Inactive,Retail,USD,6221.6,6221.6,3.01,2026-02-02,,
ACC000000264,C0001410,BR007,Fixed Deposit,Frozen,Business,USD,16559.84,16559.84,3.12,2026-01-25,,
ACC000000265,C0000624,BR001,Fixed Deposit,Active,Retail,USD,3569.63,3569.63,3.95,2026-04-23,,
ACC000000266,C0001431,BR001,Savings,Active,Retail,USD,5958.1,5958.1,1.14,2026-05-08,,
ACC000000267,C0000304,BR005,Current,Active,Premium,USD,2256.14,2256.14,0.01,2024-05-31,12405.91,2389.63
ACC000000268,C0001004,BR013,Fixed Deposit,Inactive,Retail,USD,2489.04,2489.04,3.23,2025-01-04,,
ACC000000269,C0001570,BR002,Checking,Active,Premium,USD,8069.29,8069.29,0.02,2026-03-20,,3235.67
ACC000000270,C0001753,BR001,Checking,Active,Retail,USD,1666.49,1666.49,0.02,2026-02-12,,3352.49
ACC000000271,C0000959,BR006,Savings,Active,Retail,USD,2559.78,2559.78,2.13,2024-10-15,,
ACC000000272,C0001560,BR003,Fixed Deposit,Inactive,Retail,USD,1110.73,1110.73,4.14,2025-11-03,,
ACC000000273,C0000316,BR007,Checking,Closed,Retail,USD,919.92,919.92,0.02,2026-05-05,,4875.32
ACC000000274,C0001778,BR004,Savings,Inactive,Premium,USD,13823.87,13823.87,1.06,2024-11-15,,
ACC000000275,C0000337,BR004,Money Market,Active,Retail,USD,609.57,609.57,3.25,2025-02-06,,
ACC000000276,C0001526,BR001,Checking,Frozen,Retail,USD,610.44,610.44,0.01,2026-01-23,,3309.43
ACC000000277,C0000928,BR002,Checking,Closed,Business,USD,135299.75,135299.75,0.03,2025-10-28,,753.1
ACC000000278,C0001029,BR002,Fixed Deposit,Active,Retail,USD,573.18,573.18,3.24,2025-10-14,,
ACC000000279,C0001329,BR002,Current,Active,Retail,USD,3520.34,3520.34,0.0,2026-04-19,14158.32,3037.24
ACC000000280,C0001063,BR002,Checking,Active,Retail,GBP,2871.5,2871.5,0.02,2026-05-11,,265.69
ACC000000281,C0000074,BR003,Savings,Active,Premium,USD,2378.42,2378.42,0.95,2026-03-09,,
ACC000000282,C0001271,BR005,Current,Active,Premium,USD,6784.77,6784.77,0.01,2024-10-28,44036.62,1341.33
ACC000000283,C0000422,BR001,Savings,Active,Retail,USD,5967.66,5967.66,1.69,2026-04-13,,
ACC000000284,C0001503,BR001,Savings,Active,Retail,USD,677.79,677.79,1.45,2026-01-30,,
ACC000000285,C0000626,BR007,Savings,Active,Retail,USD,1136.37,1136.37,0.83,2026-04-22,,
ACC000000286,C0000681,BR008,Savings,Closed,Premium,USD,21206.45,21206.45,1.36,2025-11-28,,
ACC000000287,C0000043,BR001,Fixed Deposit,Frozen,Retail,USD,3957.59,3957.59,4.9,2026-04-01,,
ACC000000288,C0000020,BR004,Current,Active,Retail,USD,1405.94,1405.94,0.0,2025-01-15,5914.61,4094.63
ACC000000289,C0001162,BR004,Fixed Deposit,Inactive,Premium,USD,7350.25,7350.25,3.42,2025-08-26,,
ACC000000290,C0000301,BR006,Checking,Active,Retail,USD,7497.84,7497.84,0.03,2025-11-08,,3674.08
ACC000000291,C0001118,BR002,Current,Active,Retail,USD,10289.71,10289.71,0.02,2025-12-01,15406.13,1668.69
ACC000000292,C0001061,BR006,Money Market,Active,Retail,USD,4811.95,4811.95,2.54,2025-02-23,,
ACC000000293,C0001311,BR001,Current,Frozen,Premium,USD,14549.59,14549.59,0.0,2025-09-18,25142.7,1221.84
ACC000000294,C0001518,BR005,Current,Active,Retail,USD,805.72,805.72,0.0,2024-08-18,47763.31,3193.67
ACC000000295,C0001978,BR002,Money Market,Frozen,Retail,USD,788.05,788.05,3.42,2026-01-03,,
ACC000000296,C0001080,BR001,Fixed Deposit,Frozen,Retail,USD,3048.83,3048.83,4.04,2026-02-02,,
ACC000000297,C0000566,BR002,Checking,Active,Retail,USD,2747.37,2747.37,0.04,2026-03-20,,614.81
ACC000000298,C0001629,BR003,Fixed Deposit,Active,Retail,GBP,7343.7,7343.7,4.25,2026-03-03,,
ACC000000299,C0001404,BR001,Savings,Active,Retail,USD,3464.94,3464.94,1.62,2026-01-18,,
ACC000000300,C0000334,BR002,Fixed Deposit,Active,Premium,USD,2971.79,2971.79,4.13,2026-02-20,,
ACC000000301,C0000446,BR002,Money Market,Active,Retail,USD,5176.83,5176.83,1.51,2026-04-13,,
ACC000000302,C0000722,BR004,Checking,Active,Retail,USD,666.43,666.43,0.05,2026-03-26,,3926.32
ACC000000303,C0001029,BR004,Money Market,Active,Retail,USD,1231.55,1231.55,2.04,2026-02-21,,
ACC000000304,C0001502,BR001,Money Market,Closed,Retail,USD,2322.04,2322.04,1.56,2026-01-25,,
ACC000000305,C0001911,BR002,Current,Active,Retail,GBP,13301.97,13301.97,0.0,2024-07-15,13432.42,1510.11
ACC000000306,C0000637,BR001,Current,Active,Retail,USD,40534.9,40534.9,0.01,2024-11-30,34324.4,997.53
ACC000000307,C0000278,BR002,Savings,Active,Retail,USD,3316.69,3316.69,1.63,2025-09-11,,
ACC000000308,C0001287,BR003,Savings,Active,Retail,EUR,1505.38,1505.38,1.37,2025-01-12,,
ACC000000309,C0000284,BR003,Fixed Deposit,Active,Retail,USD,3085.61,3085.61,3.89,2026-05-01,,
ACC000000310,C0000726,BR002,Current,Closed,Retail,USD,4392.51,4392.51,0.02,2025-02-01,1807.89,3833.85
ACC000000311,C0000182,BR005,Money Market,Closed,Retail,USD,1312.03,1312.03,2.66,2025-12-19,,
ACC000000312,C0000765,BR001,Money Market,Frozen,Retail,EUR,10885.77,10885.77,1.61,2024-09-18,,
ACC000000313,C0001731,BR002,Current,Active,Premium,USD,16815.74,16815.74,0.02,2025-01-05,26141.41,4195.99
ACC000000314,C0000174,BR001,Checking,Active,Retail,USD,2974.24,2974.24,0.02,2025-05-27,,2407.34
ACC000000315,C0000679,BR007,Checking,Active,Retail,USD,3518.97,3518.97,0.04,2025-08-20,,265.1
ACC000000316,C0000420,BR003,Money Market,Active,Retail,USD,2756.14,2756.14,1.95,2026-03-11,,
ACC000000317,C0001384,BR004,Savings,Active,Retail,USD,4183.65,4183.65,2.48,2026-03-31,,
ACC000000318,C0000014,BR006,Money Market,Active,Retail,USD,975.3,975.3,1.5,2025-08-01,,
ACC000000319,C0001237,BR008,Money Market,Active,Premium,USD,7644.17,7644.17,2.45,2025-10-11,,
ACC000000320,C0001706,BR003,Current,Active,Retail,USD,601.75,601.75,0.01,2025-09-18,49143.47,4101.35
ACC000000321,C0001724,BR007,Fixed Deposit,Inactive,Business,USD,101458.13,101458.13,5.15,2026-04-12,,
ACC000000322,C0001264,BR001,Savings,Active,Retail,USD,3940.0,3940.0,2.14,2025-02-09,,
ACC000000323,C0001347,BR001,Money Market,Active,Retail,USD,2857.7,2857.7,2.45,2025-01-24,,
ACC000000324,C0000594,BR002,Checking,Closed,Retail,USD,9647.87,9647.87,0.04,2025-03-12,,1955.95
ACC000000325,C0001429,BR006,Current,Active,Retail,USD,1797.95,1797.95,0.0,2026-04-03,23125.57,2821.05
ACC000000326,C0000023,BR003,Checking,Active,Retail,EUR,3528.9,3528.9,0.03,2026-05-08,,213.16
ACC000000327,C0001858,BR002,Savings,Active,Retail,USD,606.86,606.86,1.05,2024-12-31,,
ACC000000328,C0000325,BR002,Money Market,Active,Premium,EUR,9071.57,9071.57,2.55,2026-01-24,,
ACC000000329,C0001051,BR001,Savings,Active,Retail,USD,3624.74,3624.74,1.18,2026-04-18,,
ACC000000330,C0001465,BR007,Savings,Active,Retail,USD,4226.38,4226.38,1.11,2025-08-02,,
ACC000000331,C0000807,BR001,Current,Active,Retail,USD,1347.54,1347.54,0.01,2025-11-16,29013.93,4637.06
ACC000000332,C0001589,BR004,Fixed Deposit,Active,Retail,USD,1683.11,1683.11,5.39,2026-04-14,,
ACC000000333,C0000713,BR003,Current,Active,Retail,USD,396.28,396.28,0.01,2024-10-27,11969.36,3326.3
ACC000000334,C0001023,BR010,Current,Active,Retail,USD,1265.18,1265.18,0.02,2025-07-24,45904.78,3978.02
ACC000000335,C0000216,BR008,Savings,Active,Retail,USD,4404.51,4404.51,2.45,2026-02-08,,
ACC000000336,C0001890,BR001,Money Market,Active,Retail,USD,3213.79,3213.79,3.0,2025-12-25,,
ACC000000337,C0000905,BR005,Money Market,Active,Retail,USD,2982.94,2982.94,1.85,2026-01-22,,
ACC000000338,C0000221,BR005,Current,Active,Retail,USD,1900.31,1900.31,0.01,2025-06-17,10188.04,2455.52
ACC000000339,C0001391,BR002,Savings,Active,Retail,USD,1820.86,1820.86,1.56,2024-05-15,,
ACC000000340,C0001618,BR001,Money Market,Active,Business,GBP,27108.83,27108.83,1.69,2026-02-08,,
ACC000000341,C0000069,BR006,Checking,Active,Retail,USD,3636.69,3636.69,0.03,2025-08-22,,359.83
ACC000000342,C0000380,BR004,Money Market,Active,Retail,USD,2754.45,2754.45,2.64,2026-04-28,,
ACC000000343,C0000971,BR003,Fixed Deposit,Active,Retail,USD,2957.26,2957.26,3.34,2026-03-29,,
ACC000000344,C0000138,BR002,Current,Frozen,Retail,USD,1068.45,1068.45,0.0,2024-10-10,26103.72,504.57
ACC000000345,C0001022,BR001,Money Market,Active,Premium,USD,1551.0,1551.0,3.14,2026-03-22,,
ACC000000346,C0000594,BR009,Fixed Deposit,Active,Retail,USD,5416.22,5416.22,5.18,2025-08-31,,
ACC000000347,C0000324,BR012,Checking,Active,Retail,USD,1120.09,1120.09,0.03,2026-01-25,,3056.24
ACC000000348,C0000640,BR002,Checking,Active,Retail,EUR,762.97,762.97,0.03,2024-10-08,,4684.63
ACC000000349,C0000539,BR004,Checking,Active,Retail,USD,3617.28,3617.28,0.02,2025-06-14,,3823.68
ACC000000350,C0000286,BR001,Fixed Deposit,Closed,Retail,USD,1221.69,1221.69,5.2,2025-09-03,,
ACC000000351,C0000483,BR003,Money Market,Closed,Retail,USD,5218.35,5218.35,3.03,2026-02-19,,
ACC000000352,C0000073,BR002,Checking,Closed,Business,USD,125543.44,125543.44,0.03,2026-04-02,,402.97
ACC000000353,C0001130,BR003,Savings,Active,Retail,USD,3581.62,3581.62,0.57,2025-01-26,,
ACC000000354,C0001040,BR001,Fixed Deposit,Active,Retail,USD,461.3,461.3,5.12,2024-10-03,,
ACC000000355,C0001990,BR001,Checking,Active,Retail,USD,6075.04,6075.04,0.02,2026-03-12,,3040.69
ACC000000356,C0000777,BR004,Checking,Active,Retail,USD,2347.84,2347.84,0.04,2025-12-12,,3477.2
ACC000000357,C0000881,BR005,Money Market,Active,Retail,USD,1249.78,1249.78,3.29,2025-10-26,,
ACC000000358,C0001851,BR002,Savings,Active,Retail,EUR,2086.8,2086.8,0.98,2026-02-26,,
ACC000000359,C0000189,BR004,Savings,Active,Premium,USD,2261.46,2261.46,2.12,2025-03-23,,
ACC000000360,C0001099,BR003,Checking,Frozen,Retail,USD,2720.72,2720.72,0.01,2026-02-09,,283.27
ACC000000361,C0000899,BR001,Checking,Active,Premium,USD,4772.51,4772.51,0.05,2025-09-01,,4990.44
ACC000000362,C0000266,BR004,Current,Active,Retail,USD,467.47,467.47,0.0,2025-12-03,46949.32,1029.3
ACC000000363,C0001445,BR005,Fixed Deposit,Frozen,Business,EUR,9635.11,9635.11,4.11,2026-04-23,,
ACC000000364,C0000620,BR010,Money Market,Active,Business,USD,227572.93,227572.93,2.55,2025-07-15,,
ACC000000365,C0000548,BR002,Money Market,Active,Retail,USD,963.66,963.66,3.3,2024-07-17,,
ACC000000366,C0001445,BR011,Current,Active,Business,USD,377178.28,377178.28,0.0,2026-01-27,48808.95,1152.68
ACC000000367,C0001520,BR003,Checking,Active,Retail,USD,1058.07,1058.07,0.02,2025-03-05,,4889.55
ACC000000368,C0001431,BR002,Current,Closed,Retail,USD,327.88,327.88,0.02,2026-05-01,13879.78,2941.2
ACC000000369,C0000616,BR006,Checking,Active,Retail,EUR,591.98,591.98,0.03,2025-11-30,,94.24
ACC000000370,C0000784,BR002,Checking,Active,Retail,USD,6221.78,6221.78,0.04,2026-05-10,,2662.46
ACC000000371,C0001353,BR002,Money Market,Inactive,Retail,GBP,1547.04,1547.04,3.32,2024-11-30,,
ACC000000372,C0001546,BR008,Fixed Deposit,Inactive,Retail,USD,1044.94,1044.94,4.89,2025-09-29,,
ACC000000373,C0000699,BR005,Money Market,Active,Retail,USD,2121.8,2121.8,2.96,2025-07-10,,
ACC000000374,C0001507,BR005,Checking,Active,Premium,GBP,22065.77,22065.77,0.05,2025-06-02,,1437.09
ACC000000375,C0001921,BR003,Current,Active,Business,USD,228862.94,228862.94,0.01,2026-05-01,8546.17,1906.46
ACC000000376,C0001528,BR018,Savings,Active,Retail,USD,7696.33,7696.33,2.1,2026-05-05,,
ACC000000377,C0001948,BR002,Savings,Inactive,Retail,USD,1261.72,1261.72,1.64,2025-08-18,,
ACC000000378,C0000080,BR004,Fixed Deposit,Active,Business,USD,12194.53,12194.53,4.63,2026-05-06,,
ACC000000379,C0001581,BR004,Checking,Active,Retail,USD,1195.76,1195.76,0.04,2024-04-27,,4237.96
ACC000000380,C0000909,BR003,Current,Active,Retail,USD,2345.56,2345.56,0.01,2026-04-11,32068.28,2783.04
ACC000000381,C0000837,BR001,Checking,Active,Retail,USD,689.69,689.69,0.02,2026-04-02,,320.22
ACC000000382,C0000369,BR002,Fixed Deposit,Active,Retail,USD,694.26,694.26,3.57,2026-03-11,,
ACC000000383,C0000358,BR001,Money Market,Active,Retail,USD,2549.85,2549.85,2.81,2024-05-09,,
ACC000000384,C0000378,BR004,Current,Active,Retail,USD,1722.18,1722.18,0.01,2026-04-15,3510.24,3572.75
ACC000000385,C0000531,BR013,Checking,Active,Retail,EUR,1868.32,1868.32,0.02,2025-04-23,,3591.6
ACC000000386,C0001230,BR001,Checking,Active,Retail,USD,846.83,846.83,0.03,2025-09-05,,1184.89
ACC000000387,C0000668,BR003,Current,Active,Retail,USD,1435.97,1435.97,0.01,2025-08-26,1722.38,3034.83
ACC000000388,C0000738,BR002,Current,Frozen,Premium,USD,5301.62,5301.62,0.02,2025-02-12,15056.12,155.79
ACC000000389,C0000755,BR001,Savings,Closed,Premium,USD,32539.12,32539.12,1.72,2025-07-25,,
ACC000000390,C0001655,BR002,Money Market,Inactive,Retail,USD,5091.1,5091.1,3.38,2024-06-01,,
ACC000000391,C0000776,BR007,Checking,Active,Retail,USD,285.38,285.38,0.04,2026-04-16,,3246.06
ACC000000392,C0001957,BR001,Savings,Active,Retail,CAD,713.72,713.72,1.76,2025-06-11,,
ACC000000393,C0001504,BR002,Checking,Inactive,Premium,USD,2991.32,2991.32,0.01,2025-10-01,,2361.65
ACC000000394,C0001075,BR003,Fixed Deposit,Active,Premium,USD,6974.22,6974.22,3.73,2025-01-19,,
ACC000000395,C0000500,BR002,Fixed Deposit,Active,Business,USD,54169.56,54169.56,5.43,2025-02-02,,
ACC000000396,C0001420,BR001,Current,Active,Retail,USD,424.26,424.26,0.01,2026-03-28,45774.46,3266.65
ACC000000397,C0001240,BR001,Current,Active,Retail,USD,719.2,719.2,0.02,2026-04-01,46322.99,1224.72
ACC000000398,C0001863,BR002,Money Market,Active,Premium,USD,4895.36,4895.36,3.09,2025-05-04,,
ACC000000399,C0000700,BR002,Checking,Active,Premium,USD,16436.62,16436.62,0.02,2025-04-05,,2471.0
ACC000000400,C0001806,BR006,Savings,Frozen,Retail,USD,1937.87,1937.87,0.74,2024-10-19,,
ACC000000401,C0000540,BR005,Current,Active,Premium,USD,6491.59,6491.59,0.0,2026-04-17,21855.28,3450.23
ACC000000402,C0000150,BR001,Money Market,Closed,Retail,EUR,2157.75,2157.75,2.21,2026-04-16,,
ACC000000403,C0000824,BR005,Savings,Active,Retail,USD,1046.62,1046.62,2.29,2024-12-04,,
ACC000000404,C0001840,BR002,Money Market,Active,Retail,CAD,1377.94,1377.94,1.59,2024-06-04,,
ACC000000405,C0001513,BR009,Current,Closed,Premium,USD,71214.53,71214.53,0.01,2026-05-05,22066.66,3788.3
ACC000000406,C0001434,BR001,Savings,Active,Retail,USD,6908.18,6908.18,2.14,2025-10-16,,
ACC000000407,C0001044,BR001,Checking,Active,Retail,USD,492.96,492.96,0.04,2025-04-12,,1896.87
ACC000000408,C0000899,BR001,Money Market,Active,Premium,USD,30629.91,30629.91,1.96,2025-05-03,,
ACC000000409,C0001011,BR002,Money Market,Active,Retail,USD,4069.99,4069.99,2.52,2025-11-04,,
ACC000000410,C0001901,BR002,Fixed Deposit,Active,Retail,USD,573.49,573.49,5.38,2026-03-29,,
ACC000000411,C0000086,BR006,Savings,Active,Retail,USD,4100.15,4100.15,2.26,2025-08-20,,
ACC000000412,C0000644,BR001,Fixed Deposit,Active,Retail,USD,8416.35,8416.35,4.22,2024-10-02,,
ACC000000413,C0000459,BR008,Fixed Deposit,Closed,Retail,USD,588.43,588.43,4.52,2025-11-07,,
ACC000000414,C0000218,BR009,Fixed Deposit,Active,Business,USD,19910.38,19910.38,5.1,2025-04-20,,
ACC000000415,C0001546,BR001,Money Market,Closed,Retail,GBP,5002.34,5002.34,2.58,2026-05-05,,
ACC000000416,C0001637,BR001,Current,Inactive,Retail,USD,2372.02,2372.02,0.0,2026-03-15,47119.39,2855.83
ACC000000417,C0001500,BR003,Savings,Inactive,Retail,USD,3138.42,3138.42,0.72,2026-02-06,,
ACC000000418,C0001447,BR009,Checking,Active,Premium,USD,18780.78,18780.78,0.02,2025-11-24,,4322.51
ACC000000419,C0000571,BR005,Checking,Closed,Business,USD,95686.75,95686.75,0.04,2026-02-06,,1112.21
ACC000000420,C0000153,BR002,Money Market,Active,Business,USD,12188.32,12188.32,2.97,2026-03-12,,
ACC000000421,C0001377,BR006,Fixed Deposit,Frozen,Retail,USD,5152.91,5152.91,3.25,2026-02-19,,
ACC000000422,C0001445,BR006,Fixed Deposit,Active,Business,USD,243654.86,243654.86,5.09,2026-01-05,,
ACC000000423,C0001283,BR001,Checking,Active,Premium,USD,10621.22,10621.22,0.04,2024-07-24,,1101.05
ACC000000424,C0000401,BR002,Savings,Active,Retail,USD,1731.12,1731.12,1.49,2025-11-08,,
ACC000000425,C0000270,BR001,Checking,Closed,Retail,EUR,391.07,391.07,0.04,2024-09-26,,15.99
ACC000000426,C0000138,BR003,Money Market,Active,Retail,USD,3023.76,3023.76,2.34,2025-05-13,,
ACC000000427,C0000539,BR004,Money Market,Active,Retail,USD,3203.69,3203.69,2.56,2026-03-06,,
ACC000000428,C0001955,BR001,Fixed Deposit,Inactive,Premium,EUR,12554.18,12554.18,4.67,2025-04-30,,
ACC000000429,C0001004,BR006,Current,Active,Retail,USD,5565.56,5565.56,0.01,2025-08-03,11337.06,4814.59
ACC000000430,C0001837,BR005,Fixed Deposit,Active,Premium,USD,9565.54,9565.54,3.62,2026-01-09,,
ACC000000431,C0000871,BR001,Current,Closed,Retail,USD,3179.9,3179.9,0.01,2026-03-19,20205.42,640.29
ACC000000432,C0001807,BR003,Current,Active,Retail,USD,652.19,652.19,0.0,2026-04-11,13762.23,1075.53
ACC000000433,C0001743,BR006,Checking,Active,Business,USD,58205.63,58205.63,0.04,2025-08-31,,2056.15
ACC000000434,C0001657,BR002,Current,Active,Business,USD,48570.66,48570.66,0.01,2026-05-11,11337.94,3181.33
ACC000000435,C0000094,BR002,Current,Active,Retail,EUR,2264.95,2264.95,0.01,2024-11-15,39087.82,551.58
ACC000000436,C0001983,BR004,Fixed Deposit,Active,Premium,USD,9232.39,9232.39,5.38,2026-03-11,,
ACC000000437,C0000044,BR006,Checking,Inactive,Retail,USD,1585.3,1585.3,0.02,2026-03-17,,3830.06
ACC000000438,C0000130,BR004,Money Market,Active,Premium,USD,30517.24,30517.24,3.47,2026-04-17,,
ACC000000439,C0001717,BR003,Savings,Active,Retail,USD,1168.22,1168.22,1.25,2026-03-28,,
ACC000000440,C0000847,BR001,Savings,Closed,Retail,USD,362.64,362.64,0.54,2025-03-20,,
ACC000000441,C0001926,BR003,Money Market,Active,Retail,USD,10400.24,10400.24,1.81,2025-08-10,,
ACC000000442,C0000618,BR001,Savings,Active,Premium,USD,53180.87,53180.87,2.13,2025-11-10,,
ACC000000443,C0000774,BR004,Savings,Inactive,Retail,EUR,496.58,496.58,2.22,2025-12-22,,
ACC000000444,C0000157,BR001,Current,Active,Retail,USD,3603.67,3603.67,0.01,2025-08-11,45989.24,477.78
ACC000000445,C0001205,BR006,Savings,Inactive,Premium,EUR,8079.01,8079.01,2.07,2026-04-20,,
ACC000000446,C0000871,BR003,Checking,Active,Retail,USD,2353.1,2353.1,0.01,2026-02-28,,4846.31
ACC000000447,C0001181,BR003,Fixed Deposit,Active,Retail,USD,2426.55,2426.55,4.02,2025-02-26,,
ACC000000448,C0000571,BR003,Money Market,Active,Business,USD,45193.59,45193.59,3.49,2025-12-09,,
ACC000000449,C0001491,BR002,Fixed Deposit,Inactive,Premium,USD,6101.16,6101.16,4.13,2025-10-04,,
ACC000000450,C0001184,BR013,Current,Inactive,Retail,USD,906.38,906.38,0.01,2026-04-03,5892.95,1553.05
ACC000000451,C0000295,BR006,Checking,Active,Business,USD,19941.73,19941.73,0.04,2026-02-01,,2449.06
ACC000000452,C0000512,BR001,Current,Active,Business,USD,22066.44,22066.44,0.01,2024-03-25,28548.64,1162.15
ACC000000453,C0001572,BR003,Current,Active,Premium,USD,12491.73,12491.73,0.0,2026-04-16,16411.43,2826.56
ACC000000454,C0000833,BR007,Fixed Deposit,Active,Retail,USD,883.81,883.81,4.99,2026-03-23,,
ACC000000455,C0001118,BR003,Savings,Active,Retail,USD,3576.19,3576.19,1.53,2025-11-01,,
ACC000000456,C0001759,BR005,Checking,Closed,Retail,USD,8000.39,8000.39,0.01,2025-09-09,,636.41
ACC000000457,C0000028,BR001,Checking,Active,Retail,USD,1012.27,1012.27,0.05,2024-11-18,,195.31
ACC000000458,C0000869,BR003,Money Market,Active,Retail,USD,2297.1,2297.1,2.59,2026-01-20,,
ACC000000459,C0000818,BR001,Checking,Active,Retail,USD,2980.02,2980.02,0.05,2025-05-09,,3383.42
ACC000000460,C0001071,BR002,Fixed Deposit,Active,Premium,USD,21418.33,21418.33,3.73,2025-10-31,,
ACC000000461,C0001403,BR001,Money Market,Closed,Retail,USD,1950.72,1950.72,2.71,2025-10-20,,
ACC000000462,C0000967,BR003,Fixed Deposit,Closed,Retail,USD,3799.72,3799.72,5.13,2024-06-07,,
ACC000000463,C0000278,BR001,Current,Active,Retail,USD,2928.51,2928.51,0.0,2026-01-08,3818.88,4884.88
ACC000000464,C0000639,BR005,Savings,Active,Retail,USD,524.44,524.44,1.16,2024-11-26,,
ACC000000465,C0000126,BR004,Money Market,Active,Premium,USD,31861.58,31861.58,2.62,2024-07-08,,
ACC000000466,C0000463,BR002,Checking,Closed,Retail,USD,4390.91,4390.91,0.04,2025-10-30,,4340.47
ACC000000467,C0001197,BR005,Fixed Deposit,Active,Retail,USD,842.79,842.79,3.64,2026-05-06,,
ACC000000468,C0001109,BR004,Savings,Active,Retail,USD,1877.95,1877.95,1.96,2025-05-22,,
ACC000000469,C0000574,BR001,Money Market,Active,Premium,USD,26458.4,26458.4,2.67,2026-03-26,,
ACC000000470,C0001569,BR002,Money Market,Inactive,Retail,USD,1466.58,1466.58,2.05,2025-09-21,,
ACC000000471,C0001654,BR005,Money Market,Active,Premium,USD,39064.84,39064.84,1.84,2024-05-27,,
ACC000000472,C0001605,BR001,Savings,Active,Retail,USD,19223.19,19223.19,0.79,2026-02-23,,
